sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Iceland,,0.0,3.0,1.0,2.0,0.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Italy,14.0,17.0,25.0,32.0,23.0,25.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Liechtenstein,,0.0,0.0,0.0,0.0,1.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Lithuania,1.0,3.0,0.0,0.0,1.0,1.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Luxembourg,3.0,1.0,1.0,0.0,1.0,2.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Latvia,,0.0,1.0,1.0,0.0,1.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Malta,,0.0,0.0,0.0,0.0,0.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Netherlands,4.0,11.0,10.0,6.0,10.0,13.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Norway,8.0,4.0,1.0,5.0,11.0,8.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Poland,4.0,2.0,6.0,3.0,5.0,8.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Portugal,,1.0,3.0,5.0,0.0,2.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Romania,,1.0,0.0,2.0,0.0,3.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Serbia,3.0,0.0,1.0,1.0,2.0,10.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Sweden,4.0,1.0,6.0,5.0,2.0,1.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Slovenia,1.0,1.0,4.0,0.0,5.0,2.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Slovakia,0.0,2.0,1.0,0.0,0.0,1.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Türkiye,,0.0,3.0,0.0,0.0,1.0,,
Females,Total,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,United Kingdom,40.0,44.0,40.0,,,,,
Females,Total,Intentional self-harm,All deaths reported in the country,Austria,299.0,267.0,266.0,253.0,237.0,226.0,313.0,301.0
Females,Total,Intentional self-harm,All deaths reported in the country,Belgium,553.0,490.0,514.0,470.0,479.0,470.0,558.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Bulgaria,157.0,167.0,147.0,123.0,124.0,126.0,84.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Switzerland,267.0,280.0,301.0,285.0,294.0,292.0,271.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Cyprus,5.0,6.0,8.0,4.0,7.0,10.0,11.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Czechia,260.0,296.0,253.0,245.0,218.0,262.0,276.0,237.0
Females,Total,Intentional self-harm,All deaths reported in the country,Germany,2471.0,2257.0,2299.0,2204.0,2275.0,2420.0,2636.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Denmark,144.0,165.0,160.0,152.0,166.0,152.0,140.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Estonia,39.0,54.0,46.0,43.0,47.0,37.0,46.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Greece,81.0,103.0,121.0,92.0,88.0,78.0,91.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Spain,907.0,962.0,920.0,900.0,1016.0,1023.0,1102.0,1072.0
Females,Total,Intentional self-harm,All deaths reported in the country,European Union - 27 countries (from 2020),11121.0,11141.0,11210.0,10699.0,10869.0,11060.0,,
Females,Total,Intentional self-harm,All deaths reported in the country,European Union - 28 countries (2013-2020),12211.0,12227.0,12466.0,,,,,
Females,Total,Intentional self-harm,All deaths reported in the country,Finland,170.0,212.0,190.0,179.0,189.0,223.0,183.0,
Females,Total,Intentional self-harm,All deaths reported in the country,France,2020.0,2091.0,2204.0,2175.0,2257.0,2210.0,2281.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Metropolitan France,1988.0,2055.0,2161.0,2129.0,2219.0,2182.0,2236.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Croatia,171.0,160.0,164.0,121.0,128.0,130.0,131.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Hungary,446.0,393.0,380.0,392.0,395.0,358.0,390.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Ireland,87.0,73.0,110.0,90.0,127.0,90.0,90.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Iceland,4.0,2.0,5.0,7.0,15.0,12.0,9.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Italy,830.0,863.0,874.0,824.0,789.0,832.0,840.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Liechtenstein,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
Females,Total,Intentional self-harm,All deaths reported in the country,Lithuania,129.0,153.0,141.0,122.0,133.0,128.0,101.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Luxembourg,11.0,15.0,17.0,21.0,14.0,9.0,16.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Latvia,77.0,70.0,38.0,62.0,52.0,40.0,,
Females,Total,Intentional self-harm,All deaths reported in the country,Malta,5.0,5.0,4.0,1.0,7.0,10.0,5.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Netherlands,624.0,627.0,664.0,584.0,608.0,581.0,614.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Norway,198.0,191.0,199.0,184.0,171.0,175.0,,
Females,Total,Intentional self-harm,All deaths reported in the country,Poland,597.0,604.0,571.0,612.0,605.0,658.0,673.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Portugal,231.0,274.0,259.0,241.0,208.0,209.0,,
Females,Total,Intentional self-harm,All deaths reported in the country,Romania,318.0,332.0,321.0,241.0,241.0,261.0,,
Females,Total,Intentional self-harm,All deaths reported in the country,Serbia,258.0,242.0,229.0,243.0,213.0,214.0,179.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Sweden,352.0,350.0,383.0,403.0,336.0,362.0,369.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Slovenia,77.0,85.0,81.0,88.0,75.0,94.0,82.0,
Females,Total,Intentional self-harm,All deaths reported in the country,Slovakia,60.0,67.0,75.0,57.0,48.0,61.0,62.0,53.0
Females,Total,Intentional self-harm,All deaths reported in the country,Türkiye,434.0,603.0,813.0,780.0,864.0,929.0,1046.0,
Females,Total,Intentional self-harm,All deaths reported in the country,United Kingdom,1090.0,1086.0,1256.0,,,,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Austria,295.0,262.0,263.0,249.0,236.0,220.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Belgium,548.0,493.0,510.0,464.0,477.0,472.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Bulgaria,158.0,166.0,144.0,124.0,123.0,127.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Switzerland,259.0,272.0,291.0,277.0,278.0,288.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Cyprus,5.0,6.0,7.0,4.0,7.0,9.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Czechia,258.0,289.0,251.0,243.0,218.0,255.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Germany,2478.0,2272.0,2297.0,2208.0,2277.0,2421.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Denmark,142.0,165.0,160.0,152.0,166.0,154.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Estonia,38.0,55.0,46.0,43.0,46.0,37.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Greece,80.0,99.0,120.0,89.0,88.0,77.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Spain,902.0,957.0,913.0,900.0,1016.0,1016.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),11096.0,11117.0,11172.0,10664.0,10852.0,11020.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),12187.0,12205.0,12430.0,,,,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Finland,171.0,212.0,190.0,179.0,188.0,222.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,France,2020.0,2088.0,2199.0,2173.0,2255.0,2205.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Croatia,168.0,160.0,164.0,120.0,128.0,129.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Hungary,446.0,393.0,380.0,391.0,395.0,358.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Ireland,87.0,75.0,108.0,90.0,128.0,90.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Iceland,5.0,2.0,5.0,8.0,15.0,12.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Italy,816.0,850.0,864.0,811.0,784.0,822.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Liechtenstein,4.0,0.0,1.0,3.0,2.0,0.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Lithuania,129.0,153.0,141.0,119.0,134.0,125.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Luxembourg,13.0,16.0,17.0,21.0,14.0,10.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Latvia,77.0,71.0,39.0,62.0,53.0,40.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Malta,4.0,5.0,2.0,1.0,7.0,10.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Netherlands,617.0,616.0,657.0,583.0,597.0,571.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Norway,198.0,191.0,200.0,183.0,171.0,172.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Poland,604.0,607.0,580.0,612.0,605.0,660.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Portugal,229.0,272.0,256.0,237.0,208.0,210.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Romania,319.0,334.0,323.0,245.0,242.0,263.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Serbia,259.0,242.0,229.0,243.0,213.0,215.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Sweden,351.0,349.0,384.0,400.0,336.0,357.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Slovenia,79.0,84.0,81.0,87.0,74.0,95.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Slovakia,62.0,68.0,76.0,57.0,50.0,65.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,Türkiye,425.0,585.0,814.0,780.0,865.0,929.0,,
Females,Total,Intentional self-harm,All deaths of residents in or outside their home country,United Kingdom,1091.0,1088.0,1258.0,,,,,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Austria,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Belgium,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Switzerland,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Cyprus,,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Czechia,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Germany,2.0,4.0,3.0,2.0,0.0,4.0,2.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 27 countries (from 2020),7.0,11.0,9.0,20.0,6.0,10.0,,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 28 countries (2013-2020),10.0,13.0,11.0,,,,,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Finland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,France,3.0,2.0,3.0,3.0,1.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Metropolitan France,3.0,2.0,3.0,2.0,1.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Italy,0.0,0.0,0.0,2.0,0.0,1.0,0.0,
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Liechtenstein,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
