worktime,sector,sex,level,country,2005,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Full-time,Private institutions,Females,Bachelor's or equivalent level,Albania,,,,,,,,,,,,6724.0,7512.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Austria,,,,20711.0,21392.0,22543.0,23664.0,24866.0,27091.0,26964.0,27510.0,29348.0,30338.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Bosnia and Herzegovina,,,,,,,,,5611.0,5018.0,4652.0,4614.0,4449.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Belgium,,,,89018.0,88340.0,90711.0,91867.0,97596.0,93008.0,94997.0,93616.0,97492.0,98338.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Bulgaria,,,,8003.0,7252.0,7075.0,6179.0,5488.0,5232.0,5501.0,5967.0,6284.0,6283.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Switzerland,,,,4283.0,5299.0,5453.0,5446.0,5982.0,7174.0,7211.0,7864.0,8028.0,8444.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Cyprus,,,,4420.0,4559.0,4740.0,4248.0,4517.0,4951.0,5333.0,5675.0,4975.0,5557.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Czechia,,,,26720.0,23670.0,21443.0,18084.0,17659.0,16622.0,15932.0,16205.0,16385.0,16482.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Germany,,,,78195.0,86288.0,91084.0,98011.0,104281.0,113280.0,129511.0,136193.0,155044.0,173541.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Denmark,,,,1756.0,2161.0,2212.0,2030.0,1426.0,1412.0,179.0,278.0,275.0,265.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Estonia,,,,16421.0,14981.0,13739.0,1297.0,1259.0,1021.0,1072.0,958.0,957.0,912.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Greece,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level,Spain,,,,69569.0,76262.0,74927.0,77825.0,81447.0,85699.0,86846.0,92457.0,102029.0,107989.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,European Union - 27 countries (from 2020),,,,635263.0,688893.0,704501.0,715539.0,745706.0,778943.0,816585.0,873999.0,905692.0,1009738.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,European Union - 28 countries (2013-2020),,,,1350476.0,1418771.0,1442420.0,1484716.0,1541163.0,1592965.0,1662782.0,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level,Finland,,,,33287.0,34706.0,47034.0,56023.0,56681.0,56076.0,55524.0,55344.0,57764.0,61017.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,France,,,,72249.0,76717.0,80411.0,84206.0,83444.0,89497.0,90595.0,97948.0,95117.0,103299.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Croatia,,,,2488.0,2548.0,2439.0,2796.0,3010.0,3164.0,3209.0,3205.0,2983.0,2840.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Hungary,,,,11068.0,10555.0,9684.0,9017.0,8742.0,8818.0,8799.0,12795.0,17808.0,50173.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Ireland,,,,1032.0,1565.0,2985.0,1476.0,1750.0,1867.0,1620.0,1971.0,2001.0,1847.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Iceland,,,,885.0,1083.0,1219.0,1176.0,1072.0,1061.0,1113.0,1183.0,1304.0,1332.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Italy,,,,60515.0,62194.0,63922.0,66321.0,74674.0,87529.0,99637.0,135121.0,131157.0,151526.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Liechtenstein,,,,150.0,136.0,110.0,123.0,149.0,163.0,181.0,180.0,178.0,169.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Lithuania,,,,5580.0,5347.0,4837.0,4432.0,4127.0,4088.0,4164.0,4720.0,5081.0,5276.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Luxembourg,,,,,,0.0,58.0,103.0,,,0.0,0.0,0.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Latvia,,,,27732.0,24830.0,21018.0,19998.0,18469.0,17405.0,15807.0,15220.0,15289.0,16062.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Montenegro,,,,,,,2715.0,2860.0,2779.0,2923.0,3036.0,3146.0,
Full-time,Private institutions,Females,Bachelor's or equivalent level,North Macedonia,,,,2256.0,2209.0,2182.0,2396.0,2583.0,2635.0,2480.0,2648.0,3109.0,3254.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Malta,,,,3.0,3.0,10.0,25.0,27.0,26.0,89.0,110.0,248.0,655.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Netherlands,,,,,,9899.0,7996.0,10540.0,10472.0,11522.0,11321.0,11321.0,8610.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Norway,,,,12800.0,12425.0,13033.0,14451.0,15267.0,15254.0,14896.0,15776.0,17750.0,18606.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Poland,,,,34623.0,82906.0,78791.0,86969.0,93221.0,97521.0,104044.0,100366.0,93722.0,105622.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Portugal,,,,25391.0,22354.0,21351.0,21489.0,21915.0,23599.0,24894.0,26254.0,28210.0,30491.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Romania,,,,36758.0,29990.0,24674.0,22944.0,21809.0,21861.0,20738.0,20746.0,21527.0,21402.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Serbia,,,,15803.0,15473.0,13944.0,14233.0,14288.0,14240.0,14994.0,14850.0,15846.0,16724.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Sweden,,,,3908.0,4094.0,4087.0,4353.0,4864.0,5001.0,5332.0,5113.0,5201.0,5177.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Slovenia,,,,2226.0,1939.0,1729.0,1568.0,1460.0,1409.0,1467.0,1499.0,1625.0,1649.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Slovakia,,,,3590.0,3492.0,3156.0,2664.0,2331.0,2295.0,2809.0,3408.0,3850.0,4386.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,Türkiye,,,,93695.0,111228.0,133136.0,158884.0,157864.0,174987.0,181841.0,186638.0,193378.0,201088.0
Full-time,Private institutions,Females,Bachelor's or equivalent level,United Kingdom,,,,715213.0,729878.0,737919.0,769177.0,795457.0,814022.0,846197.0,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Albania,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Austria,,,,,,,,,,26964.0,27510.0,29348.0,30338.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Bosnia and Herzegovina,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Belgium,,,,35885.0,35080.0,33889.0,34888.0,40341.0,36224.0,39196.0,38763.0,41841.0,43526.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Bulgaria,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Switzerland,,,,1166.0,1103.0,1206.0,1220.0,1367.0,2292.0,2484.0,2695.0,2856.0,3095.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Cyprus,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Czechia,,,,20887.0,18270.0,16236.0,13248.0,13267.0,12577.0,11812.0,11788.0,11490.0,10699.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Germany,,,,47935.0,54585.0,58726.0,63317.0,69348.0,77610.0,81568.0,90383.0,108382.0,126226.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Denmark,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Estonia,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Greece,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Spain,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Finland,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,France,,,,16161.0,16708.0,17003.0,17704.0,18667.0,18709.0,17098.0,18247.0,19986.0,21869.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Croatia,,,,205.0,301.0,328.0,390.0,529.0,634.0,724.0,783.0,850.0,803.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Hungary,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Ireland,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Iceland,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Italy,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Liechtenstein,,,,150.0,136.0,110.0,123.0,149.0,163.0,181.0,180.0,178.0,169.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Lithuania,,,,2293.0,2188.0,2059.0,1840.0,1548.0,1363.0,1280.0,1268.0,1324.0,1430.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Luxembourg,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Latvia,,,,8577.0,7926.0,7787.0,7359.0,6934.0,6943.0,6623.0,6829.0,7224.0,7701.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Montenegro,,,,,,,2675.0,2836.0,2752.0,2891.0,3010.0,3004.0,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,North Macedonia,,,,,,,2023.0,2299.0,2383.0,1991.0,2379.0,2921.0,2997.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Malta,,,,,,,,,,,,182.0,613.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Netherlands,,,,,,,,,,3340.0,3111.0,3111.0,4061.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Norway,,,,12800.0,12425.0,13033.0,14451.0,15267.0,15254.0,14896.0,15776.0,17750.0,18606.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Poland,,,,,,,,,,,41203.0,39774.0,43377.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Portugal,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Romania,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Serbia,,,,13201.0,13066.0,11517.0,12043.0,12160.0,12095.0,12648.0,12673.0,13233.0,13647.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Sweden,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Slovenia,,,,599.0,468.0,381.0,332.0,309.0,301.0,317.0,333.0,357.0,380.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Slovakia,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,Türkiye,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - academic,United Kingdom,,,,,729878.0,737919.0,769177.0,795457.0,814022.0,846197.0,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Albania,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Austria,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Bosnia and Herzegovina,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Belgium,,,,53133.0,53260.0,56822.0,56979.0,57255.0,56784.0,55801.0,54853.0,55651.0,54812.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Bulgaria,,,,1133.0,1110.0,1146.0,415.0,320.0,232.0,242.0,278.0,288.0,253.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Switzerland,,,,3117.0,4196.0,4247.0,4226.0,4615.0,4882.0,4727.0,5169.0,5172.0,5349.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Cyprus,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Czechia,,,,5833.0,5400.0,5207.0,4836.0,4392.0,4045.0,4120.0,4417.0,4895.0,5783.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Germany,,,,30260.0,31703.0,32358.0,34694.0,34933.0,35670.0,47943.0,45810.0,46662.0,47315.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Denmark,,,,1756.0,2161.0,2212.0,2030.0,1426.0,1412.0,179.0,278.0,275.0,234.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Estonia,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Greece,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Spain,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Finland,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,France,,,,56088.0,60009.0,63408.0,66502.0,64777.0,70788.0,72435.0,78557.0,74991.0,81232.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Croatia,,,,2283.0,2247.0,2111.0,2406.0,2481.0,2530.0,2485.0,2422.0,2133.0,2037.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Hungary,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Ireland,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Iceland,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Italy,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Liechtenstein,,,,,,,,,,0.0,0.0,0.0,0.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Lithuania,,,,3287.0,3159.0,2778.0,2592.0,2579.0,2725.0,2884.0,3452.0,3757.0,3846.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Luxembourg,,,,,,0.0,58.0,103.0,,,0.0,0.0,0.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Latvia,,,,19155.0,16904.0,13231.0,12639.0,11535.0,10462.0,9184.0,8391.0,8065.0,8361.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Montenegro,,,,,,,40.0,24.0,27.0,32.0,26.0,142.0,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,North Macedonia,,,,,,,373.0,284.0,252.0,489.0,269.0,188.0,257.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Malta,,,,,,,,,,,,66.0,42.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Netherlands,,,,,,,,,,8182.0,8210.0,8210.0,4549.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Norway,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Poland,,,,,,,,,,,59163.0,53948.0,62245.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Portugal,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Romania,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Serbia,,,,2602.0,2407.0,2427.0,2190.0,2128.0,2145.0,2346.0,2177.0,2613.0,3077.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Sweden,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Slovenia,,,,1627.0,1471.0,1348.0,1236.0,1151.0,1108.0,1150.0,1166.0,1268.0,1269.0
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Slovakia,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,Türkiye,,,,,,,,,,,,,
Full-time,Private institutions,Females,Bachelor's or equivalent level - professional,United Kingdom,,,,,,,,,,,,,
Full-time,Private institutions,Females,Master's or equivalent level,Albania,,,,,,,,,,,,6654.0,7431.0
Full-time,Private institutions,Females,Master's or equivalent level,Austria,,,,7029.0,7598.0,8383.0,9004.0,9631.0,10857.0,11846.0,13713.0,15801.0,17811.0
Full-time,Private institutions,Females,Master's or equivalent level,Bosnia and Herzegovina,,,,,,,,,751.0,889.0,952.0,1049.0,1053.0
Full-time,Private institutions,Females,Master's or equivalent level,Belgium,,,,22359.0,23823.0,25713.0,25339.0,28487.0,26974.0,28303.0,30250.0,31907.0,33326.0
